SID;lat;lon;elev;name
4200005049;55.8945;12.7995;;---
4200005051;39.4452;-0.3896;7;---
4200005052;59.2857;18.4253;25;---
4200005053;61.8304;16.1053;142;---
4200005057;52.2416;0.5832;79;---
4200005063;52.5362;6.0533;1;---
4200005065;52.0364;5.6926;39;---
4200005066;51.2894;-2.4742;79;---
4200005068;50.8917;-3.497;83;---
4200005069;47.2914;2.9675;196;---
4200005070;55.9803;14.3846;3;---
4200005072;51.9472;6.1323;13;---
4200005073;45.3233;-0.4494;70;---
4200005076;51.1216;4.4936;8;---
4200005077;52.004;1.0041;31;---
4200005078;52.0219;5.6791;30;---
4200005079;60.542;16.5633;71;---
4200005080;43.533;10.9512;226;---
4200005082;42.01;0.74;683;---
4200005084;50.9801;3.073;46;---
4200005085;51.6194;0.3339;76;---
4200005086;55.6357;-4.6286;46;---
4200005088;51.9258043976942;5.57070284843439;7;---
4200005089;49.7957561499457;7.69220561136171;224;---
4200005094;50.8243;-4.5405;39;---
4200005096;51.11;5.88;29;---
4200005097;54.5404;-5.7378;8;---
4200005098;50.5599;4.5464;131;---
4200005100;50.8739;-1.3365;1;---
4200005103;50.8871;4.7397;35;---
4200005106;39.9921;-0.037;30;---
4200005109;51.5845496940394;5.595681219673;13;---
4200005111;52.006107;5.089515;1;---
4200005112;53.572111;-1.725435;315;---
4200005115;58.5618;15.5953;107;---
4200005118;51.1763017136292;16.9989537489349;110;---
4200005119;53.0728;-1.286;144;---
4200005122;50.8630750853887;-0.902940631616041;28;---
4200005124;43.2768348472558;27.9638092631186;298;---
4200005126;58.681;16.3671;31;---
4200005128;52.029;-3.2062;136;---
4200005130;50.8799;4.6968;30;---
4200005132;60.9284;15.1198;252;---
4200005134;50.1155149384842;8.35928827285761;277;---
4200005139;52.5351;6.0523;1;---
4200005140;53.7013;-2.4209;305;---
4200005141;58.4285509347137;15.6920091050018;47;---
4200005146;53.3648;-1.5199;171;---
4200005148;51.059;13.1843;272;---
4200005151;52.4907148786555;-3.97444635629654;146;---
4200005155;50.9287;4.5332;19;---
4200005156;60.6026545392782;16.8837347602844;58;---
4200005161;50.9046;4.6989;18;---
4200005164;53.1838;8.567;10;---
4200005165;50.5047637;-4.3098853;153;---
4200005166;50.8746;4.6994;30;---
4200005168;51.8923421;6.46864230000006;18;---
4200005177;38.06;23.8;269;---
4200005180;60.2411;14.645;408;---
4200005181;50.6967203;-3.23256919999994;81;---
4200005183;50.5566916;4.70383909999998;170;---
4200005184;50.8834;4.7242;29;---
4200005185;42.3746;13.2976;683;---
4200005187;41.4226572794382;1.43873840332026;896;---
4200005190;51.6008;5.7202;20;---
4200005192;46.3841;6.5505;538;---
4200005195;45.9003;10.2191;275;---
4200005198;58.5702;16.1566;46;---
4200005200;53.6185;-1.8344;174;---
4200005201;51.8408;4.1495;-1;---
4200005203;43.5101001;16.4340942;20;---
4200005205;51.2327221;3.76831859999993;2;---
4200005206;52.7825;4.7917;-1;---
4200005209;55.5256139;-4.05752039999993;293;---
4200005211;50.7623;4.3034;97;---
4200005213;52.2363;4.7617;-5;---
4200005214;50.5017586322109;-3.5758535760574;76;---
4200005215;51.237;-1.148;148;---
4200005216;38.6515;-7.5431;282;---
4200005218;50.8685;-2.1513;69;---
4200005220;54.0551;11.6963;19;---
4200005221;50.4254;6.2639;582;---
4200005222;51.9398;-0.9869;77;---
4200005223;50.519;8.3962;189;---
4200005228;50.8903;4.728;33;---
4200005229;40.7407;14.6726;96;---
4200005230;52.2415;-2.5101;152;---
4200005233;50.8621;6.4917;125;---
4200005234;51.222422;4.381726;1;---
4200005235;51.1224;-0.1631;74;---
4200005236;52.0961;4.5575;-5;---
4200005238;51.6594275631343;-0.394135715961511;70;---
4200005239;62.6274;17.9447;;---
4200005240;53.3329728916293;-4.57416278839105;4;---
4200005241;50.8629;4.7102;38;---
4200005244;51.4372;0.21;17;---
4200005246;50.8842;4.7126;24;---
4200005247;45.8991;9.4245;666;---
4200005249;52.4377324382762;-2.58654922485357;297;---
4200005250;40.4465;-3.9933;625;---
4200005251;52.4003;-4.0708;26;---
4200005252;51.2249;6.7756;41;---
4200005255;51.7429;-1.2937;76;---
4200005257;52.0782;-0.4419;73;---
4200005258;53.7398;-2.38451;214;---
4200005260;52.6996;6.3187;4;---
4200005262;67.863548;20.230502;576;---
4200005263;52.6879;9.7519;30;---
4200005264;51.3709;-0.4861;27;---
4200005265;51.9733;0.84;30;---
4200005266;50.4027;-5.0575;26;---
4200005267;52.259140064968;4.56407101631169;-4;---
4200005269;52.2299479305942;5.7172395656761;40;---
4200005271;52.2529;-0.9663;78;---
4200005272;51.9494111953632;4.51204887486892;-5;---
4200005273;53.1250537;6.3468793;4;---
4200005274;51.0271;4.5163;3;---
4200005275;51.2479;-0.5499;77;---
4200005276;43.3090356862495;-3.00756863558195;5;---
4200005278;52.5639564204775;-2.74615907669067;222;---
4200005281;52.5878;-2.0969;150;---
4200005282;51.3874;6.1906;21;---
4200005284;50.7274;-3.4752;36;---
4200005286;50.4254;6.2633;582;---
4200005291;50.8775;4.6893;24;---
4200005292;50.1984;4.9935;163;---
4200005293;56.9556;12.6488;38;---
4200005294;51.8518;5.6731;8;---
4200005296;52.0916253;4.32415742327885;1;---
4200005300;50.1551;8.6251;111;---
4200005301;50.109;14.9151;203;---
4200005304;48.0892;11.8219;561;---
4200005305;52.1519;-0.4573;60;---
4200005307;52.151;6.3665;14;---
4200005308;51.7572;4.9233;1;---
4200005309;53.177943;5.851562;1;---
4200005310;57.0608;10.1757;10;---
4200005311;52.0894259804074;5.06838026425385;1;---
4200005312;52.344;-0.5469;69;---
4200005313;57.5046;18.6726;27;---
4200005314;54.84533;-4.24507;;---
4200005315;52.0844;5.6163;15;---
4200005316;57.2925714909711;-2.39939470000002;65;---
4200005317;50.6872827470292;-3.23625755438798;32;---
4200005319;55.9139;9.3281;88;---
4200005321;51.8067;4.7171;1;---
4200005322;50.8308;4.1386;72;---
4200005325;51.2394;5.9593;22;---
4200005326;51.974805865584;6.3222953653335;15;---
4200005329;50.6180008844297;-3.41292172908788;7;---
4200005330;49.9115;8.3979;84;---
4200005331;50.8863;4.6893;39;---
4200005333;60.240442;24.512363;79;---
4200005334;51.402;5.3864;21;---
4200005335;51.1685;4.4471;13;---
4200005337;55.7485;13.1935;45;---
4200005339;52.1724;-7.1571;29;---
4200005341;51.7707;-0.4581;118;---
4200005342;52.2094;6.9663;40;---
4200005343;51.116;16.793;115;---
4200005345;52.5438;6.0407;1;---
4200005348;51.1836;3.1354;13;---
4200005349;50.852;2.8829;19;---
4200005350;51.416239;-0.676403;75;---
4200005352;51.628;-2.0783;96;---
4200005354;43.7096935462254;10.6581844759352;42;---
4200005356;51.5072;-0.1275;14;---
4200005357;52.51;5.0;-4;---
4200005358;46.7959;7.5808;545;---
4200005359;53.2649;-0.6684;36;---
4200005362;59.9225;10.7755;80;---
4200005365;50.8743;4.7058;40;---
4200005367;51.3198;5.9942;30;---
4200005368;50.89;5.9883;131;---
4200005369;58.9271;15.081;148;---
4200005371;51.9256;-8.1679;52;---
4200005375;52.674293;-2.779332;77;---
4200005376;47.9577;16.2296;230;---
4200005378;51.5069;-0.3062;24;---
4200005379;56.0576;-3.4387;47;---
4200005380;52.5181;-0.2595;33;---
4200005382;50.843253;3.586195;10;---
4200005383;51.5172;0.0229;11;---
4200005384;52.1126;5.0908;1;---
4200005385;51.223128;5.391508;43;---
4200005386;55.8665;-5.4136;67;---
4200005389;50.629;-4.4823;152;---
4200005393;50.8874;4.7454;39;---
4200005394;55.8829;14.2291;4;---
4200005395;52.1968;5.554;11;---
4200005396;51.6266225404669;-3.12664419651037;132;---
4200005398;63.3533;10.3267;170;---
4200005400;49.7075;19.0917;427;---
4200005401;63.3994;12.9649;386;---
4200005402;53.4678711967214;-2.67583702533955;57;---
4200005403;53.2476;6.0486;1;---
4200005405;58.2814;12.3183;57;---
4200005410;43.5318;-5.6445;5;---
4200005411;52.0876813965717;4.91466670989985;-1;---
4200005414;43.226;12.7853;587;---
4200005415;52.6706;4.906;-2;---
4200005421;51.6491;10.3426;261;---
4200005422;55.8738834446182;-4.38894291534427;56;---
4200005424;62.8514;15.3293;388;---
4200005428;52.5137;13.5009;41;---
4200005429;50.7433;5.2264;110;---
4200005430;51.2432;-1.1274;130;---
4200005431;43.4153;-4.752;24;---
4200005432;52.2457;-1.6093;73;---
4200005433;43.5518;5.9969;254;---
4200005434;55.9984;13.0842;65;---
4200005435;51.2405;4.1271;1;---
4200005436;45.8235;9.0874;580;---
4200005437;48.567;7.491;190;---
4200005439;52.0141;4.3626;-1;---
4200005440;45.890138;11.006551;195;---
4200005441;62.3761;17.3385;36;---
4200005442;50.8877;4.7007;20;---
4200005444;50.727963;2.913576;19;---
4200005445;50.0132;21.0923;241;---
4200005446;52.9862;-0.9076;35;---
4200005447;51.4092334314055;-0.857716155819617;72;---
4200005451;48.5426;13.8813;534;---
4200005454;51.374;5.8468;30;---
4200005456;51.6440928657709;4.83819300000005;4;---
4200005457;50.8866;4.7295;33;---
4200005458;57.0608;10.1757;10;---
4200005463;47.0186;9.9524;839;---
4200005466;52.6665;1.1877;11;---
4200005467;67.2833;14.5415;80;---
4200005470;50.8435;3.9963;26;---
4200005471;52.5331;6.0515;1;---
4200005472;51.101508;5.818359;28;---
4200005475;39.1092;-9.2624;38;---
4200005476;50.4953173237527;-3.57433598954913;76;---
4200005477;50.8813;4.695;30;---
4200005478;60.8963;16.7353;66;---
4200005479;53.7028;-2.5134;210;---
4200005482;52.5694;-3.2397;142;---
4200005484;50.3727;5.8703;352;---
4200005485;50.8686;4.6964;30;---
4200005486;50.9433;-1.484;20;---
4200005489;54.5331820604579;-6.105854215622;87;---
4200005490;50.8748;4.663;46;---
4200005493;45.6662;11.5621;71;---
4200005495;50.6278;-3.3966;41;---
4200005497;51.3773;6.1507;19;---
4200005505;51.6193;4.7297;2;---
4200005506;40.4838;-4.0346;706;---
4200005510;51.9795938649978;1.0210862731933;15;---
4200005514;52.033813;6.08978809999996;14;---
4200005515;52.3048;5.0156;-1;---
4200005518;52.1728;4.4161;1;---
4200005519;46.0705;14.54;289;---
4200005520;51.4131449396397;-0.865683666270456;71;---
4200005521;51.1347408;4.4490515;17;---
4200005524;57.7946;12.3108;63;---
4200005526;53.1236;-2.1646;163;---
4200005527;57.4497;12.0484;1;---
4200005528;58.2669;13.7157;176;---
4200005529;53.6477;-6.311;88;---
4200005530;50.7821;2.8329;59;---
4200005531;50.8936780173629;-2.57222622871404;72;---
4200005533;51.2057;0.5122;31;---
4200005535;42.7649;-6.6242;764;---
4200005536;51.3246;4.9522;23;---
4200005537;51.8422;4.1454;-1;---
4200005538;49.9471537497534;12.2388997650146;513;---
4200005539;51.122068;5.9554277;30;---
4200005540;51.6181;-1.2353;69;---
4200005542;51.32924;-0.35785199999998;33;---
4200005543;52.257;8.9077;50;---
4200005546;52.0864;4.4051;-3;---
4200005548;37.8574310295495;-4.80326622962957;76;---
4200005550;50.7917;15.8333;467;---
4200005551;50.769;5.8582;152;---
4200005552;41.5643;2.4342;161;---
4200005555;52.0062109621066;6.31484146118169;15;---
4200005557;51.6594;3.9342;1;---
4200005558;52.1077;-2.3101;69;---
4200005559;50.9305;3.2713;15;---
4200005560;55.7939;-2.1957;74;---
4200005561;64.4041862437399;18.8148095499115;272;---
4200005562;59.3707;13.4784;49;---
4200005563;40.5897;-7.7722;460;---
4200005564;50.932;4.0738;21;---
4200005569;39.4621076081621;-0.422414245605523;7;---
4200005571;52.4494044253482;4.81360955047603;-3;---
4200005572;57.5813;18.3744;46;---
4200005574;52.9483;-6.8942;80;---
4200005576;51.2594;4.6806;13;---
4200005577;51.934;4.4597;-5;---
4200005578;51.5197;-0.0363;14;---
4200005580;63.0148;18.2079;2;---
4200005581;41.5987;12.5133;9;---
4200005585;53.6075111869805;-1.89788669586187;331;---
4200005586;52.2795;-2.3082;73;---
4200005587;59.301;18.6548;2;---
4200005590;53.413275;-2.545636;26;---
4200005591;41.55749999;12.86416666;38;---
4200005593;65.0873;18.9566;359;---
4200005595;50.8752;4.7211;39;---
4200005596;53.2402;6.5365;1;---
4200005599;51.5188;-0.5069;39;---
4200005600;51.8237;-0.357;92;---
4200005601;50.8277;3.5295;20;---
4200005603;48.7457;4.6746;104;---
4200005609;50.1324;18.9013;278;---
4200005611;57.752;-6.9775;136;---
4200005615;51.2635;5.5777;33;---
4200005616;51.3435;3.28;5;---
4200005617;52.4666844682487;6.01216226577753;6;---
4200005618;52.63968;4.758322;-3;---
4200005619;51.1091;3.9906;3;---
4200005620;57.2008;-3.248;618;---
4200005621;52.1721;1.5013;6;---
4200005624;51.709;5.5644;15;---
4200005627;52.8468;4.7596;1;---
4200005628;52.1899831006162;4.70466892261504;-5;---
4200005630;51.1514015;4.68046040000002;6;---
4200005633;51.82;9.8516;118;---
4200005636;50.8786;4.749;75;---
4200005639;53.111;-3.1922;311;---
4200005641;51.8786;5.7065;8;---
4200005642;53.1668;7.0414;1;---
4200005648;51.089413;3.784514;3;---
4200005649;53.7438603;-0.4822818;50;---
4200005651;40.454;-4.822;1104;---
4200005656;55.6398;-3.6301;196;---
4200005658;48.0932;11.8403;549;---
4200005660;50.8773;4.7092;38;---
4200005661;60.6663;17.1316;13;---
4200005662;52.1545326446306;4.46052793121339;1;---
4200005664;49.6031;12.2874;506;---
4200005665;48.584;16.069;240;---
4200005666;51.2556;-0.6408;73;---
4200005667;52.486873162798;4.68607330806253;-1;---
4200005670;53.2765;-3.6538;39;---
4200005673;40.6063;-3.718;721;---
4200005674;50.9313;4.7199;16;---
4200005675;57.9362;14.441;264;---
4200005678;48.794;15.4029;514;---
4200005680;50.951136;-4.14002249999999;77;---
4200005681;50.8782;4.7009;35;---
4200005682;50.9942;3.3413;30;---
4200005686;52.04953;5.67341;36;---
4200005689;50.9353;4.1926;45;---
4200005691;52.7217574465575;6.44598811626429;10;---
4200005692;55.986785996644;-3.71886037225727;78;---
4200005696;59.4532;17.8897;32;---
4200005697;53.206947;5.811691;1;---
4200005702;51.8162;5.8351;18;---
4200005704;57.8141;14.1324;182;---
4200005707;50.0589;21.9504;225;---
4200005711;50.1125;7.5755;445;---
4200005712;36.6843;-4.9054;260;---
4200005713;53.4821;11.7423;48;---
4200005715;46.6908757609458;7.88990344047545;570;---
4200005716;53.0842;-0.9575;51;---
4200005717;61.3628;16.3817;61;---
4200005719;32.6720675;-16.9203555;483;---
4200005720;54.0557061422424;-0.80455228576659;145;---
4200005721;50.2634;5.9175;470;---
4200005722;51.1772;0.5868;27;---
4200005723;55.8785;-4.1909;77;---
4200005724;38.7907;-6.3792;301;---
4200005725;53.2346;6.595;-1;---
4200005727;39.3864;3.1687;78;---
4200005730;37.1743;-5.7387;62;---
4200005732;53.0571;8.1958;7;---
4200005736;51.1548321480686;2.9509142017364;1;---
4200005739;52.3353768220494;-0.0861412957702896;27;---
4200005740;51.9359;4.5659;-5;---
4200005742;50.8482;4.7336;59;---
4200005744;51.6422;-0.7241;152;---
4200005745;57.658;14.6928;307;---
4200005750;53.6426;7.6103;2;---
4200005751;52.4489;5.8318;2;---
4200005756;51.6126;10.1337;207;---
4200005758;52.94721;6.99494;8;---
4200005759;57.4881;-4.0975;129;---
4200005761;61.4819;16.4267;160;---
4200005762;51.482;-1.4081;152;---
4200005764;49.5075;6.3828;203;---
4200005765;50.8488;5.5795;95;---
4200005766;53.1872;7.2609;5;---
4200005767;50.9754;4.6384;9;---
4200005768;51.469468160769;-0.220111312866266;17;---
4200005769;56.4336;12.8927;8;---
4200005770;57.0241;14.8163;199;---
4200005776;48.1253;13.8502;381;---
4200005778;50.7771;-1.7015;71;---
4200005779;47.2776;27.5191;157;---
4200005780;58.37336;7.36791;120;---
4200005784;56.7310013481531;15.9344392991065;77;---
4200005787;52.3321332864815;-0.563498439788873;70;---
4200005788;51.7470983;-0.9666308;73;---
4200005791;50.6967;4.036;61;---
4200005793;48.5097;11.1021;463;---
4200005794;50.5666;-3.4817;3;---
4200005795;50.9636;-0.0726;29;---
4200005797;58.1552971;12.3200198;96;---
4200005805;47.5624;19.0099;112;---
4200005806;58.4161;13.0356;58;---
4200005808;45.0495;7.3416;504;---
4200005812;51.7878;4.6716;1;---
4200005818;52.0288;4.4249;-5;---
4200005819;52.3557102909041;5.1423749765213;-3;---
4200005820;51.6608736;-0.751977399999987;150;---
4200005823;58.4497;15.5836;25;---
4200005825;48.4769826910503;16.5903037762641;208;---
4200005826;37.2787;-5.9172;51;---
4200005827;50.8802;4.7155;38;---
