;rowid;Site Id;longitude;latitude;IsWithin;CountryId;geometry;elevation;UTC_TimeZone;UTC_OffsetHours;HARP_SID_int
161;236;0f78adcc-70ca-ea11-bf21-0003ff59a78c;4.6813;50.8623;True;BE;POINT (4.6813 50.8623);34.0;Europe/Brussels;+01:00;4200000236
162;239;0f95ecc5-b3f6-ea11-b5d9-0003ff599498;12.87;57.3118;True;SE;POINT (12.87 57.3118);155.0;Europe/Stockholm;+01:00;4200000239
163;241;0fb09d8c-3599-ea11-8b71-0003ff59b194;6.8764;52.6667;True;NL;POINT (6.8764 52.6667);12.0;Europe/Amsterdam;+01:00;4200000241
164;243;0fcf981d-5af9-e911-b862-0003ff599e2a;4.8006;51.59;True;NL;POINT (4.8006 51.59);4.0;Europe/Amsterdam;+01:00;4200000243
165;245;100c71a0-f19f-ea11-8b71-0003ff59b0d7;-6.4213;53.3529;True;IE;POINT (-6.4213 53.3529);45.0;Europe/Dublin;+00:00;4200000245
166;246;1015944;15.963821;50.481432;True;CZ;POINT (15.963821 50.481432);497.0;Europe/Prague;+01:00;4200000246
167;249;10196248-50f7-ea11-b5d9-0003ff599499;26.9167;46.5833;True;RO;POINT (26.9167 46.5833);156.0;Europe/Bucharest;+02:00;4200000249
168;250;10265203;1.255167;52.062465;True;UK;POINT (1.255167 52.062465);10.0;Europe/London;+00:00;4200000250
169;251;1035091;6.368444;52.766702;True;NL;POINT (6.368444 52.766702);9.0;Europe/Amsterdam;+01:00;4200000251
170;252;10493428;17.128286;65.095887;True;SE;POINT (17.128286 65.095887);393.0;Europe/Stockholm;+01:00;4200000252
171;253;10496774;-2.7772;57.6419;True;UK;POINT (-2.7772 57.6419);125.0;Europe/London;+00:00;4200000253
172;254;104be5b2-7219-e911-9462-0003ff5972a6;4.5068;51.0436;True;BE;POINT (4.5068 51.0436);3.0;Europe/Brussels;+01:00;4200000254
173;255;1061821;-7.3887;52.8447;True;IE;POINT (-7.3887 52.8447);79.0;Europe/Dublin;+00:00;4200000255
174;257;10796dd3-0e6b-e811-9ccb-0003ff597c74;-3.3119;57.3185;True;UK;POINT (-3.3119 57.3185);302.0;Europe/London;+00:00;4200000257
175;258;107d3ed4-69fd-ea11-b5d9-0003ff599499;6.1118;50.4149;True;BE;POINT (6.1118 50.4149);510.0;Europe/Brussels;+01:00;4200000258
176;260;108f1ee3-edb0-e611-9404-0003ff59b0cc;3.90484790000005;51.5051499;True;NL;POINT (3.90484790000005 51.5051499);1.0;Europe/Amsterdam;+01:00;4200000260
177;261;10969640;0.62807;51.26153;True;UK;POINT (0.62807 51.26153);76.0;Europe/London;+00:00;4200000261
178;262;10c09a4d-f4c4-e911-b083-0003ff59a71f;3.9421;50.3572;True;FR;POINT (3.9421 50.3572);112.0;Europe/Brussels;+01:00;4200000262
179;264;10ce8a01-3189-ea11-99e5-0003ff596d81;17.53;54.5013;True;PL;POINT (17.53 54.5013);60.0;Europe/Warsaw;+01:00;4200000264
180;265;10e62476-15aa-e911-b083-0003ff598cc1;4.6811;50.9314;True;BE;POINT (4.6811 50.9314);19.0;Europe/Brussels;+01:00;4200000265
181;267;10ff9506-1777-ea11-99e5-0003ff59b198;9.4264;52.4203;True;DE;POINT (9.4264 52.4203);43.0;Europe/Berlin;+01:00;4200000267
182;268;1106d8ca-da22-e811-bbd5-0003ff5993c1;6.604;53.232;True;NL;POINT (6.604 53.232);-1.0;Europe/Amsterdam;+01:00;4200000268
183;269;11110029;-1.50944;51.419791;True;UK;POINT (-1.50944 51.419791);116.0;Europe/London;+00:00;4200000269
184;270;1125ceec-2c7d-e811-9ccc-0003ff599983;18.69260788;49.54214859;True;CZ;POINT (18.69260788 49.54214859);488.0;Europe/Prague;+01:00;4200000270
185;271;1135110;-0.401173;51.578003;True;UK;POINT (-0.401173 51.578003);60.0;Europe/London;+00:00;4200000271
186;272;1136422;-0.173893;51.895841;True;UK;POINT (-0.173893 51.895841);78.0;Europe/London;+00:00;4200000272
187;273;11409044;-1.629609;54.819974;True;UK;POINT (-1.629609 54.819974);153.0;Europe/London;+00:00;4200000273
188;276;115ede14-15e7-ea11-bf21-0003ff595f95;-2.001;43.3145;True;ES;POINT (-2.001 43.3145);35.0;Europe/Madrid;+01:00;4200000276
189;277;116def8e-e345-eb11-8fed-0003ff597f34;5.0729;51.5551;True;NL;POINT (5.0729 51.5551);13.0;Europe/Amsterdam;+01:00;4200000277
190;278;117027;-3.2656;56.3894;True;UK;POINT (-3.2656 56.3894);10.0;Europe/London;+00:00;4200000278
191;280;118bc61d-b062-ea11-b698-0003ff59a029;14.6245;67.232;True;NO;POINT (14.6245 67.232);;Europe/Oslo;+01:00;4200000280
192;281;11b2ead9-a64a-eb11-8fed-0003ff595f97;-1.1229;51.2761;True;UK;POINT (-1.1229 51.2761);90.0;Europe/London;+00:00;4200000281
193;282;11ed6eae-8a48-eb11-8fed-0003ff595f97;6.0583;50.2431;True;BE;POINT (6.0583 50.2431);453.0;Europe/Brussels;+01:00;4200000282
194;283;1204237;-3.04759;59.082255;True;UK;POINT (-3.04759 59.082255);35.0;Europe/London;+00:00;4200000283
195;285;1205799;-2.1867;55.0045;True;UK;POINT (-2.1867 55.0045);69.0;Europe/London;+00:00;4200000285
196;286;1211bb08-6c93-e911-80e7-0003ff59889d;6.9321;53.259;True;NL;POINT (6.9321 53.259);-1.0;Europe/Amsterdam;+01:00;4200000286
197;288;12151319;12.423906;43.134173;True;IT;POINT (12.423906 43.134173);294.0;Europe/Rome;+01:00;4200000288
198;290;122086120;-0.120996;51.172768;True;UK;POINT (-0.120996 51.172768);75.0;Europe/London;+00:00;4200000290
199;291;1223dd20-8edb-e711-9402-000d3ab1cd34;6.2364688;52.780909;True;NL;POINT (6.2364688 52.780909);8.0;Europe/Amsterdam;+01:00;4200000291
200;293;1231b1e2-76fb-ea11-b5d9-0003ff599498;4.8911;51.8534;True;NL;POINT (4.8911 51.8534);-1.0;Europe/Amsterdam;+01:00;4200000293
201;294;12336341;-1.964364;50.755165;True;UK;POINT (-1.964364 50.755165);38.0;Europe/London;+00:00;4200000294
202;295;123b00cd-d0fb-ea11-b5d9-0003ff599498;6.2036;50.5203;True;BE;POINT (6.2036 50.5203);542.0;Europe/Brussels;+01:00;4200000295
203;296;12517401;-0.647127899999987;51.6157157;True;UK;POINT (-0.647127899999987 51.6157157);95.0;Europe/London;+00:00;4200000296
204;297;125bb331-0f28-eb11-8441-0003ff59786b;5.2039;60.4013;True;NO;POINT (5.2039 60.4013);40.0;Europe/Oslo;+01:00;4200000297
205;298;126336001;2.4405;50.968;True;FR;POINT (2.4405 50.968);4.0;Europe/Paris;+01:00;4200000298
206;299;1265850;-2.184022;57.34018;True;UK;POINT (-2.184022 57.34018);75.0;Europe/London;+00:00;4200000299
207;300;1270610;-1.689774;52.647936;True;UK;POINT (-1.689774 52.647936);68.0;Europe/London;+00:00;4200000300
208;301;12772398;5.199645;60.009971;True;NO;POINT (5.199645 60.009971);3.0;Europe/Oslo;+01:00;4200000301
209;302;12965843;-2.4428;52.1474;True;UK;POINT (-2.4428 52.1474);156.0;Europe/London;+00:00;4200000302
210;304;12a282a5-9ec9-ea11-bf21-0003ff59b17b;4.7031;50.8569;True;BE;POINT (4.7031 50.8569);51.0;Europe/Brussels;+01:00;4200000304
211;305;12beec20-938c-ea11-99e5-0003ff59b198;9.9976;54.103;True;DE;POINT (9.9976 54.103);29.0;Europe/Berlin;+01:00;4200000305
212;307;12d590e7-9ade-e911-b3b9-0003ff59a783;16.4659;59.3615;True;SE;POINT (16.4659 59.3615);23.0;Europe/Stockholm;+01:00;4200000307
213;308;12eabfc3-7b05-eb11-b5d9-0003ff599498;11.9615;57.6548;True;SE;POINT (11.9615 57.6548);42.0;Europe/Stockholm;+01:00;4200000308
214;309;130987f5-c60b-eb11-b5d9-0003ff599498;-4.5464;55.292;True;UK;POINT (-4.5464 55.292);156.0;Europe/London;+00:00;4200000309
215;310;1312c0ec-aaf6-ea11-b5d9-0003ff599499;15.1006;40.628;True;IT;POINT (15.1006 40.628);123.0;Europe/Rome;+01:00;4200000310
216;313;1347969;1.025248;52.395454;True;UK;POINT (1.025248 52.395454);43.0;Europe/London;+00:00;4200000313
217;314;1349391;6.59056;53.0225;True;NL;POINT (6.59056 53.0225);10.0;Europe/Amsterdam;+01:00;4200000314
218;316;1358ad46-bac5-e911-b083-0003ff598cc1;14.3304;50.1442;True;CZ;POINT (14.3304 50.1442);261.0;Europe/Prague;+01:00;4200000316
219;318;136428e8-b423-e811-bbd5-0003ff5993c1;4.21650903276816;51.9966446791464;True;NL;POINT (4.21650903276816 51.9966446791464);1.0;Europe/Amsterdam;+01:00;4200000318
220;319;1367529;0.989928;42.224958;True;ES;POINT (0.989928 42.224958);673.0;Europe/Madrid;+01:00;4200000319
221;320;137138b0-d5a7-e911-b083-0003ff598cc1;16.3029;58.4383;True;SE;POINT (16.3029 58.4383);57.0;Europe/Stockholm;+01:00;4200000320
222;321;137276024;-0.334546;51.382546;True;UK;POINT (-0.334546 51.382546);24.0;Europe/London;+00:00;4200000321
223;322;137be316-332d-e911-867a-0003ff597863;-4.8956;56.1761;True;UK;POINT (-4.8956 56.1761);111.0;Europe/London;+00:00;4200000322
224;323;13821935;1.25237673950198;52.6069855998828;True;UK;POINT (1.25237673950198 52.6069855998828);11.0;Europe/London;+00:00;4200000323
225;325;13a9b1c4-3890-e911-80e7-0003ff59889d;-0.5302;51.2151;True;UK;POINT (-0.5302 51.2151);76.0;Europe/London;+00:00;4200000325
226;326;13ccac93-174c-e611-9401-000d3ab1cd34;-2.53374189311523;50.9456075183909;True;UK;POINT (-2.53374189311523 50.9456075183909);76.0;Europe/London;+00:00;4200000326
227;327;13e7aad9-df79-ea11-99e5-0003ff59b198;4.7117;51.7102;True;NL;POINT (4.7117 51.7102);1.0;Europe/Amsterdam;+01:00;4200000327
228;329;13efd15b-cf30-eb11-8441-0003ff59786b;13.8064;58.7104;True;SE;POINT (13.8064 58.7104);45.0;Europe/Stockholm;+01:00;4200000329
229;332;13fefb2f-a37d-ea11-99e5-0003ff59b198;13.7156;58.267;True;SE;POINT (13.7156 58.267);176.0;Europe/Stockholm;+01:00;4200000332
230;334;140592ec-fc49-e711-9400-0003ff596cbf;5.94109393680117;51.2553616257676;True;NL;POINT (5.94109393680117 51.2553616257676);26.0;Europe/Amsterdam;+01:00;4200000334
231;336;141613f3-b8be-e911-b083-0003ff598cc1;5.9701;50.8763;True;NL;POINT (5.9701 50.8763);124.0;Europe/Amsterdam;+01:00;4200000336
232;337;14198100;-1.766694;50.854335;True;UK;POINT (-1.766694 50.854335);59.0;Europe/London;+00:00;4200000337
233;339;14223639;6.516112;52.724419;True;NL;POINT (6.516112 52.724419);13.0;Europe/Amsterdam;+01:00;4200000339
234;341;14342297;-1.603317;54.621661;True;UK;POINT (-1.603317 54.621661);118.0;Europe/London;+00:00;4200000341
235;342;143904;0.274014322814992;51.1858533838646;True;UK;POINT (0.274014322814992 51.1858533838646);60.0;Europe/London;+00:00;4200000342
236;343;143991aa-b575-e911-80e7-0003ff59889d;12.3905;50.4832;True;DE;POINT (12.3905 50.4832);502.0;Europe/Berlin;+01:00;4200000343
237;344;143b6927-6d50-e911-b048-0003ff596eab;-0.3156;51.5536;True;UK;POINT (-0.3156 51.5536);44.0;Europe/London;+00:00;4200000344
238;345;14473644;-1.5949;54.785;True;UK;POINT (-1.5949 54.785);84.0;Europe/London;+00:00;4200000345
239;346;1449b487-4e0c-ea11-b265-0003ff599673;-6.7099;52.793;True;IE;POINT (-6.7099 52.793);92.0;Europe/Dublin;+00:00;4200000346
240;348;145e10bd-5ece-ea11-bf22-0003ff59a5e1;-6.2595;53.3007;True;IE;POINT (-6.2595 53.3007);49.0;Europe/Dublin;+00:00;4200000348
241;349;146220c1-dec3-e911-b083-0003ff598cc1;6.8373;48.304;True;FR;POINT (6.8373 48.304);446.0;Europe/Paris;+01:00;4200000349
242;351;14645481;-2.000022;53.566856;True;UK;POINT (-2.000022 53.566856);296.0;Europe/London;+00:00;4200000351
243;352;146d60da-a233-ea11-8454-0003ff59ab13;13.5877;43.2707;True;IT;POINT (13.5877 43.2707);43.0;Europe/Rome;+01:00;4200000352
244;353;147175c7-0f29-e711-9402-000d3ab1cef7;-1.9374;52.0916;True;UK;POINT (-1.9374 52.0916);69.0;Europe/London;+00:00;4200000353
245;354;147677;-0.6459;51.6201;True;UK;POINT (-0.6459 51.6201);107.0;Europe/London;+00:00;4200000354
246;355;147918;-2.2875;53.8256;True;UK;POINT (-2.2875 53.8256);182.0;Europe/London;+00:00;4200000355
247;356;147933;0.148315;51.476158;True;UK;POINT (0.148315 51.476158);10.0;Europe/London;+00:00;4200000356
248;357;14820773;-0.512;51.3759;True;UK;POINT (-0.512 51.3759);28.0;Europe/London;+00:00;4200000357
249;359;148bd029-f06b-e711-9401-0003ff598dd1;-0.968695;51.440361;True;UK;POINT (-0.968695 51.440361);67.0;Europe/London;+00:00;4200000359
250;360;148c991b-c14a-eb11-8fed-0003ff5982ed;7.4817;51.5613;True;DE;POINT (7.4817 51.5613);100.0;Europe/Berlin;+01:00;4200000360
251;361;14980c14-c711-e911-9462-0003ff598847;4.9753;52.6384;True;NL;POINT (4.9753 52.6384);-2.0;Europe/Amsterdam;+01:00;4200000361
252;363;14ab0d32-a31d-e911-9462-0003ff5972a6;17.0268;60.6434;True;SE;POINT (17.0268 60.6434);17.0;Europe/Stockholm;+01:00;4200000363
253;364;14afa07f-c3a7-ea11-8b71-0003ff59a5f8;6.4265;59.3896;True;NO;POINT (6.4265 59.3896);560.0;Europe/Oslo;+01:00;4200000364
254;366;14caa6c7-c5af-e911-b083-0003ff598cc1;-1.8238;54.3313;True;UK;POINT (-1.8238 54.3313);199.0;Europe/London;+00:00;4200000366
255;371;14f99e79-b260-e811-bd6d-0003ff5991d1;-0.536489685358969;51.8939081424767;True;UK;POINT (-0.536489685358969 51.8939081424767);150.0;Europe/London;+00:00;4200000371
256;373;152723;-0.8608;51.2343;True;UK;POINT (-0.8608 51.2343);126.0;Europe/London;+00:00;4200000373
257;375;15346017-9777-e911-80e7-0003ff597316;2.2431;42.016;True;ES;POINT (2.2431 42.016);477.0;Europe/Madrid;+01:00;4200000375
258;376;153666198;0.476988;52.017842;True;UK;POINT (0.476988 52.017842);78.0;Europe/London;+00:00;4200000376
259;377;15564311;-2.406521;56.941416;True;UK;POINT (-2.406521 56.941416);204.0;Europe/London;+00:00;4200000377
260;379;1562d6c6-55bc-e811-a8ec-0003ff59b2da;4.7474143;52.0764229;True;NL;POINT (4.7474143 52.0764229);-2.0;Europe/Amsterdam;+01:00;4200000379
261;381;1568e24b-66ea-e911-b862-0003ff599e2a;16.7713;62.6958;True;SE;POINT (16.7713 62.6958);80.0;Europe/Stockholm;+01:00;4200000381
262;382;156e0c64-1de8-e711-bd60-000d3ab1cef4;3.1169;51.0237;True;BE;POINT (3.1169 51.0237);26.0;Europe/Brussels;+01:00;4200000382
263;383;15739503-513d-eb11-8fed-0003ff597f34;10.1337;51.6126;True;DE;POINT (10.1337 51.6126);207.0;Europe/Berlin;+01:00;4200000383
264;384;1577792c-6ccf-e611-9400-0003ff59aed0;4.06381588814702;51.747766037194;True;NL;POINT (4.06381588814702 51.747766037194);1.0;Europe/Amsterdam;+01:00;4200000384
265;385;1581a704-2faa-e811-b96f-0003ff597c74;6.03431820000003;52.6232411;True;NL;POINT (6.03431820000003 52.6232411);1.0;Europe/Amsterdam;+01:00;4200000385
266;386;15823707;6.109085;62.464027;True;NO;POINT (6.109085 62.464027);20.0;Europe/Oslo;+01:00;4200000386
267;388;1596bed9-7d8e-ea11-99e5-0003ff596d81;9.4222;50.6759;True;DE;POINT (9.4222 50.6759);371.0;Europe/Berlin;+01:00;4200000388
268;389;15baf43a-c767-e611-9402-0003ff597863;4.8772;52.086;True;NL;POINT (4.8772 52.086);1.0;Europe/Amsterdam;+01:00;4200000389
269;391;15cb9760-6dfa-ea11-b5d9-0003ff599498;12.4271;46.7496;True;AT;POINT (12.4271 46.7496);1089.0;Europe/Vienna;+01:00;4200000391
270;393;15e2fc71-30df-e711-9404-0003ff5962e0;-1.75745696067816;51.4157192620654;True;UK;POINT (-1.75745696067816 51.4157192620654);152.0;Europe/London;+00:00;4200000393
271;394;15e9215e-44de-ea11-bf21-0003ff59a78c;3.0642;51.1917;True;BE;POINT (3.0642 51.1917);2.0;Europe/Brussels;+01:00;4200000394
272;395;15f3a3ba-7848-eb11-8fed-0003ff597f34;8.1005;47.4868;True;CH;POINT (8.1005 47.4868);475.0;Europe/Zurich;+01:00;4200000395
273;396;15f7a59b-0898-e911-80e7-0003ff59883f;6.5824;53.2003;True;NL;POINT (6.5824 53.2003);2.0;Europe/Amsterdam;+01:00;4200000396
274;397;160570f6-47c1-ea11-bf21-0003ff5982ee;4.4894;52.2541;True;NL;POINT (4.4894 52.2541);1.0;Europe/Amsterdam;+01:00;4200000397
275;398;16169284;-2.371491;53.14818;True;UK;POINT (-2.371491 53.14818);51.0;Europe/London;+00:00;4200000398
276;399;16238104;0.172742;51.046287;True;UK;POINT (0.172742 51.046287);152.0;Europe/London;+00:00;4200000399
277;400;16322239;-0.785893;51.592056;True;UK;POINT (-0.785893 51.592056);104.0;Europe/London;+00:00;4200000400
278;401;163eafdc-021a-eb11-8441-0003ff597f33;1.0325;52.4801;True;UK;POINT (1.0325 52.4801);47.0;Europe/London;+00:00;4200000401
279;402;164782f1-181c-eb11-8441-0003ff59786b;13.0509;59.6547;True;SE;POINT (13.0509 59.6547);119.0;Europe/Stockholm;+01:00;4200000402
280;403;1663d38a-b53e-e911-867d-0003ff5960dd;5.176;52.396;True;NL;POINT (5.176 52.396);-3.0;Europe/Amsterdam;+01:00;4200000403
281;404;167186026;-1.202;54.531;True;UK;POINT (-1.202 54.531);71.0;Europe/London;+00:00;4200000404
282;405;1671974c-6dbc-e911-b083-0003ff59a71f;4.678;50.9021;True;BE;POINT (4.678 50.9021);30.0;Europe/Brussels;+01:00;4200000405
283;406;167356008;5.765194;49.811455;True;LU;POINT (5.765194 49.811455);448.0;Europe/Luxembourg;+01:00;4200000406
284;407;168b5eb0-4301-ea11-b862-0003ff599e2a;-8.4954;53.757;True;IE;POINT (-8.4954 53.757);74.0;Europe/Dublin;+00:00;4200000407
285;408;1692407;-2.915143;53.167183;True;UK;POINT (-2.915143 53.167183);14.0;Europe/London;+00:00;4200000408
286;410;16a3d7e8-e03d-eb11-8fed-0003ff595f97;4.8644;50.9945;True;BE;POINT (4.8644 50.9945);27.0;Europe/Brussels;+01:00;4200000410
287;411;16a52711-d549-eb11-8fed-0003ff595f97;8.6542;49.4995;True;DE;POINT (8.6542 49.4995);124.0;Europe/Berlin;+01:00;4200000411
288;414;16be263a-53a5-e811-b96f-0003ff597c74;-4.78013;55.35558;True;UK;POINT (-4.78013 55.35558);71.0;Europe/London;+00:00;4200000414
289;416;16cb267a-a969-e911-80e7-0003ff59889d;11.065;50.9875;True;DE;POINT (11.065 50.9875);222.0;Europe/Berlin;+01:00;4200000416
290;418;16e76ebc-a588-ea11-99e5-0003ff59b198;-4.4923;55.7649;True;UK;POINT (-4.4923 55.7649);152.0;Europe/London;+00:00;4200000418
291;419;16ef4fbb-3820-e911-9461-0003ff5986c6;-0.0706;51.482;True;UK;POINT (-0.0706 51.482);28.0;Europe/London;+00:00;4200000419
292;420;1702d284-a1a8-ea11-8b71-0003ff59a5f8;-6.7898;38.3672;True;ES;POINT (-6.7898 38.3672);489.0;Europe/Madrid;+01:00;4200000420
293;421;17136435;-6.536092;57.414193;True;UK;POINT (-6.536092 57.414193);28.0;Europe/London;+00:00;4200000421
294;423;172752;3.3;44.225;True;FR;POINT (3.3 44.225);858.0;Europe/Paris;+01:00;4200000423
295;424;172843;-1.105371;53.533268;True;UK;POINT (-1.105371 53.533268);27.0;Europe/London;+00:00;4200000424
296;425;172d5eb9-dbec-e911-b862-0003ff59ab13;-5.9764;56.5544;True;UK;POINT (-5.9764 56.5544);;Europe/London;+00:00;4200000425
297;426;17538268;-4.0591;53.1789;True;UK;POINT (-4.0591 53.1789);162.0;Europe/London;+00:00;4200000426
298;430;176386114;11.153602;50.363956;True;DE;POINT (11.153602 50.363956);395.0;Europe/Berlin;+01:00;4200000430
299;432;17703f87-1243-eb11-8fed-0003ff5982ed;-1.9005;50.7443;True;UK;POINT (-1.9005 50.7443);6.0;Europe/London;+00:00;4200000432
300;433;1774968e-85b4-ea11-bf21-0003ff59a5e1;-3.2129;50.6807;True;UK;POINT (-3.2129 50.6807);;Europe/London;+00:00;4200000433
301;434;178505;-2.93618200000003;53.515409;True;UK;POINT (-2.93618200000003 53.515409);23.0;Europe/London;+00:00;4200000434
302;435;178513;-0.846838;51.67162;True;UK;POINT (-0.846838 51.67162);152.0;Europe/London;+00:00;4200000435
303;436;178734;-4.223213;53.056073;True;UK;POINT (-4.223213 53.056073);157.0;Europe/London;+00:00;4200000436
304;437;17882844;-0.315046;39.200132;True;ES;POINT (-0.315046 39.200132);18.0;Europe/Madrid;+01:00;4200000437
305;438;17917124;-1.00530315148922;51.6468348952193;True;UK;POINT (-1.00530315148922 51.6468348952193);139.0;Europe/London;+00:00;4200000438
306;439;1798c19d-e149-eb11-8fed-0003ff5982ed;17.0632;59.7476;True;SE;POINT (17.0632 59.7476);21.0;Europe/Stockholm;+01:00;4200000439
307;440;1799325;-1.912694;53.880629;True;UK;POINT (-1.912694 53.880629);107.0;Europe/London;+00:00;4200000440
308;441;179b3c5e-ee38-eb11-8fed-0003ff595f97;18.0732;59.2584;True;SE;POINT (18.0732 59.2584);37.0;Europe/Stockholm;+01:00;4200000441
309;442;179fad73-cc05-e911-9462-0003ff5972a6;15.8155530667304;62.0525303132109;True;SE;POINT (15.8155530667304 62.0525303132109);183.0;Europe/Stockholm;+01:00;4200000442
310;443;17aee6b5-0dbd-e911-b083-0003ff598cc1;-5.4914;36.1894;True;ES;POINT (-5.4914 36.1894);7.0;Europe/Madrid;+01:00;4200000443
311;444;17b296f1-a344-eb11-8fed-0003ff595f97;-2.9638;53.676;True;UK;POINT (-2.9638 53.676);3.0;Europe/London;+00:00;4200000444
312;445;17c7e255-49f6-e811-a140-0003ff5991b2;5.235;52.7453;True;NL;POINT (5.235 52.7453);1.0;Europe/Amsterdam;+01:00;4200000445
313;447;17e2cb3f-5872-e911-80e7-0003ff597316;17.5258;59.2533;True;SE;POINT (17.5258 59.2533);30.0;Europe/Stockholm;+01:00;4200000447
314;448;17e98ce8-c628-ea11-8454-0003ff599bc1;13.7059;48.1887;True;AT;POINT (13.7059 48.1887);417.0;Europe/Vienna;+01:00;4200000448
315;450;17fef87e-038f-ea11-99e5-0003ff59b198;4.2299;51.1277;True;BE;POINT (4.2299 51.1277);13.0;Europe/Brussels;+01:00;4200000450
316;451;1806216;-3.2298;59.1116;True;UK;POINT (-3.2298 59.1116);82.0;Europe/London;+00:00;4200000451
317;452;18069efc-ed89-ea11-99e5-0003ff596d81;17.0192;48.7996;True;CZ;POINT (17.0192 48.7996);153.0;Europe/Prague;+01:00;4200000452
318;455;181925;-0.541763;51.498378;True;UK;POINT (-0.541763 51.498378);35.0;Europe/London;+00:00;4200000455
319;456;181a202d-85c9-e811-a8eb-0003ff5999e3;-3.35529623184502;50.769820560393;True;UK;POINT (-3.35529623184502 50.769820560393);74.0;Europe/London;+00:00;4200000456
320;459;182106133;-0.3567;52.7111;True;UK;POINT (-0.3567 52.7111);28.0;Europe/London;+00:00;4200000459
321;460;182601;-0.989282;54.552225;True;UK;POINT (-0.989282 54.552225);127.0;Europe/London;+00:00;4200000460
322;461;1826e310-c34a-eb11-8fed-0003ff597f34;-4.5206;50.906;True;UK;POINT (-4.5206 50.906);152.0;Europe/London;+00:00;4200000461
323;463;182854;-0.6851;52.8845;True;UK;POINT (-0.6851 52.8845);76.0;Europe/London;+00:00;4200000463
324;464;182992;-2.195085;53.3638;True;UK;POINT (-2.195085 53.3638);78.0;Europe/London;+00:00;4200000464
325;466;1834a144-fd4f-ea11-b699-0003ff59987e;1.3035;43.491;True;FR;POINT (1.3035 43.491);169.0;Europe/Paris;+01:00;4200000466
326;467;18410027;-4.738517;52.001218;True;UK;POINT (-4.738517 52.001218);102.0;Europe/London;+00:00;4200000467
327;468;18450246;-7.4246;39.2763;True;PT;POINT (-7.4246 39.2763);465.0;Europe/Lisbon;+00:00;4200000468
328;470;185511;-2.527072;52.704262;True;UK;POINT (-2.527072 52.704262);117.0;Europe/London;+00:00;4200000470
329;473;185979;-1.0633;51.2868;True;UK;POINT (-1.0633 51.2868);76.0;Europe/London;+00:00;4200000473
330;474;1864ca9e-d8d6-ea11-bf21-0003ff595f95;4.322;52.0178;True;NL;POINT (4.322 52.0178);-2.0;Europe/Amsterdam;+01:00;4200000474
331;475;187581;-2.7424;51.435;True;UK;POINT (-2.7424 51.435);43.0;Europe/London;+00:00;4200000475
332;476;1881744;7.00293110000007;52.2550678;True;NL;POINT (7.00293110000007 52.2550678);34.0;Europe/Amsterdam;+01:00;4200000476
333;477;18837259;-0.251;51.365;True;UK;POINT (-0.251 51.365);43.0;Europe/London;+00:00;4200000477
334;482;18d8de00-9049-eb11-8fed-0003ff597f34;0.4743;51.7202;True;UK;POINT (0.4743 51.7202);45.0;Europe/London;+00:00;4200000482
335;483;18daed0a-07d3-e911-b3b9-0003ff59a783;-4.255;56.8836;True;UK;POINT (-4.255 56.8836);477.0;Europe/London;+00:00;4200000483
336;484;18fea8bb-80f7-ea11-b5d9-0003ff599498;21.8903;45.3;True;RO;POINT (21.8903 45.3);258.0;Europe/Bucharest;+02:00;4200000484
337;485;190016;-1.200402;50.661795;True;UK;POINT (-1.200402 50.661795);14.0;Europe/London;+00:00;4200000485
338;486;19028838-ba8b-ea11-99e5-0003ff59b198;-3.9086;50.7256;True;UK;POINT (-3.9086 50.7256);253.0;Europe/London;+00:00;4200000486
339;487;1910303;-4.700723;55.658798;True;UK;POINT (-4.700723 55.658798);21.0;Europe/London;+00:00;4200000487
340;489;191362;-2.788725;54.111622;True;UK;POINT (-2.788725 54.111622);41.0;Europe/London;+00:00;4200000489
341;490;192288;-0.437179;52.896594;True;UK;POINT (-0.437179 52.896594);71.0;Europe/London;+00:00;4200000490
342;491;192316;0.171039;51.464997;True;UK;POINT (0.171039 51.464997);6.0;Europe/London;+00:00;4200000491
343;492;192d0719-7e0f-eb11-8441-0003ff597a64;13.7407;56.1145;True;SE;POINT (13.7407 56.1145);88.0;Europe/Stockholm;+01:00;4200000492
344;493;1933d4ec-d3fb-e911-b862-0003ff599e2a;4.5919;52.0961;True;NL;POINT (4.5919 52.0961);-5.0;Europe/Amsterdam;+01:00;4200000493
345;494;19389fc4-1e29-eb11-8441-0003ff59786b;4.435;51.2177;True;BE;POINT (4.435 51.2177);3.0;Europe/Brussels;+01:00;4200000494
346;495;193986025;-0.7587;53.7082;True;UK;POINT (-0.7587 53.7082);1.0;Europe/London;+00:00;4200000495
347;496;194282;-2.46270814421086;55.7063239550283;True;UK;POINT (-2.46270814421086 55.7063239550283);152.0;Europe/London;+00:00;4200000496
348;499;195422;-0.324188;51.267483;True;UK;POINT (-0.324188 51.267483);89.0;Europe/London;+00:00;4200000499
